animal_id,nome,especie,raca_femea,linhagem,data_nascimento,idade_anos,peso_kg,condicao_corporal,num_partos_anteriores,intervalo_pos_parto_dias,fazenda,municipio,data_inseminacao,mes_inseminacao,ano_inseminacao,trimestre,estacao,tipo_inseminacao,raca_reprodutor,reprodutor_id,empresa_semem,protocolo_hormonal,dias_desde_ultima_ins,temperatura_ambiente_c,tecnico,probabilidade_prenhez_ia,resultado
OVI-0227,Anita,Ovino,Morada Nova,Linhagem F,2021-08-31,0.5,47.8,4,0,,Sítio Mandacaru,Crateús,2022-02-16,2,2022,1,Chuvosa,IA Convencional,Santa Inês,REP-005,Sexing Tech,Resynch,111,39.6,Pedro Alves,0.6115,Prenha
BOV-0387,Duna,Bovino,Sindi,Linhagem H,2018-03-06,6.8,374.5,4,3,143,Sítio Mandacaru,Ararendá,2024-12-13,12,2024,4,Chuvosa,IA Convencional,Simmental,REP-060,Próprio,GnRH+PGF2α,108,21.1,Maria Souza,0.7882,Prenha
OVI-0228,Lua,Ovino,Bergamácia,Linhagem H,2018-09-14,3.8,53.2,3,2,195,Sítio Três Irmãos,Poranga,2022-07-07,7,2022,3,Seca,IA Convencional,Dorper,REP-064,Insitec,GnRH+PGF2α,33,18.9,João Silva,0.8123,Nao_Prenha
CAP-0153,Anita,Caprino,Saanen,Linhagem H,2016-02-04,6.0,58.4,5,0,,Fazenda Bela Vista,Poranga,2022-01-22,1,2022,1,Chuvosa,IA Convencional,Boer,REP-002,Alta Genetics,Select Synch,80,20.3,Maria Souza,0.5988,Prenha
OVI-0229,Sara,Ovino,Somalis,Linhagem C,2018-12-16,4.6,73.3,5,0,,Sítio Mandacaru,Monsenhor Tabosa,2023-08-04,8,2023,3,Seca,IATF,Santa Inês,REP-008,CRV Lagoa,Sem protocolo,117,31.7,Roberto Neto,0.4577,Nao_Prenha
OVI-0230,Terra,Ovino,Morada Nova,Linhagem H,2017-03-21,6.4,49.1,4,0,,Fazenda Bela Vista,Tamboril,2023-08-22,8,2023,3,Seca,IA Convencional,Dorper,REP-019,CRV Lagoa,Ovsynch,80,21.1,Ana Lima,0.6549,Prenha
BOV-0388,Jade,Bovino,Sindi,Linhagem G,2016-11-10,5.7,488.6,5,2,96,Sítio Boa Sorte,Tamboril,2022-07-08,7,2022,3,Seca,IA Convencional,Nelore,REP-051,Geneal,P4+EB,71,29.8,Fernanda Costa,0.9107,Prenha
BOV-0389,Fada,Bovino,Nelore,Linhagem G,2020-10-13,1.3,542.4,2,0,,Fazenda Poço Fundo,Independência,2022-02-06,2,2022,1,Chuvosa,IATF,Angus,REP-010,Sexing Tech,P4+EB,51,26.6,Maria Souza,0.7527,Prenha
BOV-0390,Nuvem,Bovino,Guzerá,Linhagem D,2018-11-06,5.1,525.2,4,1,253,Fazenda Bela Vista,Poranga,2023-11-29,11,2023,4,Chuvosa,IA Convencional,Nelore,REP-068,Insitec,Select Synch,78,20.4,Roberto Neto,0.6777,Prenha
BOV-0391,Mimosa,Bovino,Brahman,Linhagem B,2021-12-01,2.6,369.5,4,0,,Sítio Três Irmãos,Crateús,2024-07-05,7,2024,3,Seca,IATF,Brahman,REP-048,Geneal,Sem protocolo,57,19.0,Fernanda Costa,0.7743,Prenha
BOV-0392,Eva,Bovino,Sindi,Sem registro,2022-05-01,0.0,452.2,5,0,,Sítio Mandacaru,Poranga,2022-05-13,5,2022,2,Seca,IATF,Brahman,REP-080,Grupo Nelore,Sem protocolo,37,30.8,Roberto Neto,0.6599,Nao_Prenha
OVI-0231,Palma,Ovino,Dorper,Linhagem D,2017-01-02,7.9,55.0,3,3,157,Fazenda Palmeira,Nova Russas,2024-12-05,12,2024,4,Chuvosa,IA Convencional,Dorper,REP-023,Alta Genetics,P4+EB,23,25.3,Carlos Melo,0.6166,Prenha
CAP-0154,Orquídea,Caprino,Repartida,Linhagem B,2019-04-20,3.5,43.0,4,0,,Fazenda Bela Vista,Quiterianópolis,2022-10-17,10,2022,4,Seca,IA Convencional,Toggenburg,REP-059,Insitec,Resynch,57,31.7,Marcos Farias,0.5723,Prenha
OVI-0232,Amora,Ovino,Somalis,Linhagem A,2022-04-19,1.0,41.5,4,0,,Fazenda Boa Esperança,Nova Russas,2023-04-13,4,2023,2,Chuvosa,IATF,Ile de France,REP-045,Geneal,Select Synch,88,23.4,Pedro Alves,0.5778,Nao_Prenha
CAP-0155,Linda,Caprino,Moxotó,Linhagem F,2019-10-30,2.3,43.0,4,0,,Sítio Mandacaru,Quiterianópolis,2022-03-03,3,2022,1,Chuvosa,IA Convencional,Boer,REP-053,Próprio,P4+BE+PGF,60,32.5,Marcos Farias,0.661,Prenha
CAP-0156,Brisa,Caprino,Repartida,Linhagem E,2017-08-19,5.4,39.6,3,0,,Fazenda Bela Vista,Tamboril,2023-01-25,1,2023,1,Chuvosa,IA Convencional,Alpino,REP-066,Sexing Tech,Select Synch,37,36.6,Roberto Neto,0.3538,Nao_Prenha
CAP-0157,Íris,Caprino,Anglo Nubiana,Linhagem B,2021-05-13,1.9,52.7,4,0,,Fazenda Palmeira,Tamboril,2023-04-04,4,2023,2,Chuvosa,IA Convencional,Anglo Nubiano,REP-011,Próprio,P4+BE+PGF,118,26.6,Maria Souza,0.7978,Nao_Prenha
CAP-0158,Serena,Caprino,Moxotó,Linhagem D,2016-09-28,7.4,50.6,3,2,67,Fazenda Bela Vista,Catunda,2024-02-08,2,2024,1,Chuvosa,IA Convencional,Anglo Nubiano,REP-075,Geneal,P4+BE+PGF,114,34.2,Luciana Reis,0.7585,Prenha
BOV-0393,Eva,Bovino,Sindi,Linhagem C,2018-06-22,5.1,548.7,4,2,230,Fazenda Poço Fundo,Independência,2023-07-28,7,2023,3,Seca,IA Convencional,Nelore,REP-045,CRV Lagoa,P4+BE+PGF,25,19.3,Pedro Alves,0.7285,Prenha
BOV-0394,Glória,Bovino,Gir,Linhagem C,2016-07-14,6.4,513.3,1,4,164,Sítio São Francisco,Ipaporanga,2022-11-26,11,2022,4,Chuvosa,IATF,Senepol,REP-041,Sexing Tech,Resynch,13,39.3,Ana Lima,0.4218,Prenha
CAP-0159,Hera,Caprino,Moxotó,Linhagem D,2017-03-21,7.4,45.2,3,1,82,Sítio São Francisco,Quiterianópolis,2024-08-14,8,2024,3,Seca,IA Convencional,Anglo Nubiano,REP-066,Próprio,GnRH+PGF2α,15,31.3,Roberto Neto,0.5194,Nao_Prenha
BOV-0395,Dalila,Bovino,Canchim,Sem registro,2018-02-18,5.1,547.4,4,2,165,Fazenda Boa Esperança,Independência,2023-03-23,3,2023,1,Chuvosa,IATF,Nelore,REP-038,Grupo Nelore,Sem protocolo,80,19.1,Juliana Pinto,0.9632,Nao_Prenha
BOV-0396,Sofia,Bovino,Brahman,Linhagem C,2019-03-12,3.1,341.5,3,0,,Sítio Riacho Seco,Catunda,2022-04-19,4,2022,2,Chuvosa,IA Convencional,Gir,REP-024,CRV Lagoa,Resynch,55,28.3,Pedro Alves,0.6259,Nao_Prenha
CAP-0160,Cida,Caprino,Canindé,Linhagem D,2018-01-17,4.5,37.7,5,3,117,Sítio São Francisco,Quiterianópolis,2022-07-29,7,2022,3,Seca,IA Convencional,Boer,REP-070,Alta Genetics,Resynch,78,30.0,Juliana Pinto,0.6183,Nao_Prenha
BOV-0397,Beleza,Bovino,Guzerá,Linhagem G,2020-07-30,1.6,451.7,4,0,,Fazenda Poço Fundo,Ipaporanga,2022-03-01,3,2022,1,Chuvosa,IATF,Angus,REP-062,Próprio,P4+BE+PGF,68,35.3,Marcos Farias,0.5034,Prenha
BOV-0398,Graça,Bovino,Nelore,Linhagem F,2016-03-04,7.9,442.2,2,6,117,Sítio Três Irmãos,Quiterianópolis,2024-01-18,1,2024,1,Chuvosa,IA Convencional,Gir,REP-002,Insitec,Ovsynch,28,22.9,Fernanda Costa,0.7577,Prenha
BOV-0399,Brisa,Bovino,Girolando,Linhagem H,2018-12-21,5.3,301.9,4,1,67,Sítio Mandacaru,Crateús,2024-04-09,4,2024,2,Chuvosa,IATF,Bonsmara,REP-076,Grupo Nelore,Resynch,78,21.1,Roberto Neto,0.6465,Prenha
CAP-0161,Estrela,Caprino,Anglo Nubiana,Linhagem F,2017-10-10,4.9,57.5,5,1,251,Fazenda Bela Vista,Nova Russas,2022-09-17,9,2022,3,Seca,IA Convencional,Saanen,REP-079,Grupo Nelore,IATF 7 dias,97,31.2,Marcos Farias,0.8296,Prenha
BOV-0400,Nina,Bovino,Canchim,Linhagem G,2022-02-13,2.7,505.4,2,1,76,Sítio Riacho Seco,Quiterianópolis,2024-11-05,11,2024,4,Chuvosa,IATF,Senepol,REP-026,Grupo Nelore,P4+BE+PGF,50,38.3,Marcos Farias,0.6082,Prenha
CAP-0162,Flor,Caprino,Moxotó,Linhagem D,2021-03-04,3.6,46.2,4,2,253,Fazenda Palmeira,Poranga,2024-10-10,10,2024,4,Seca,IATF,Alpino,REP-064,Próprio,Sem protocolo,69,28.9,Pedro Alves,0.9113,Prenha
OVI-0233,Anita,Ovino,Bergamácia,Linhagem F,2016-01-03,8.2,61.3,4,2,56,Fazenda Poço Fundo,Poranga,2024-03-27,3,2024,1,Chuvosa,IA Convencional,Dorper,REP-059,Grupo Nelore,P4+BE+PGF,94,23.9,Fernanda Costa,0.8153,Prenha
OVI-0234,Chuva,Ovino,Dorper,Linhagem H,2020-03-14,3.3,72.2,3,1,130,Sítio São Francisco,Independência,2023-07-04,7,2023,3,Seca,IATF,Dorper,REP-074,Insitec,Ovsynch,22,25.8,Carlos Melo,0.7049,Nao_Prenha
CAP-0163,Orquídea,Caprino,Toggenburg,Linhagem C,2018-03-07,4.4,34.1,2,2,197,Sítio Boa Sorte,Quiterianópolis,2022-07-31,7,2022,3,Seca,IA Convencional,Toggenburg,REP-074,Alta Genetics,Ovsynch,28,29.7,Luciana Reis,0.5134,Nao_Prenha
BOV-0401,Eva,Bovino,Gir,Linhagem F,2017-02-22,6.1,493.2,3,0,,Sítio Boa Sorte,Crateús,2023-04-03,4,2023,2,Chuvosa,IA Convencional,Simmental,REP-063,Insitec,Select Synch,87,28.8,Roberto Neto,0.5882,Nao_Prenha
BOV-0402,Lua,Bovino,Gir,Linhagem B,2019-06-09,3.2,314.0,4,1,114,Fazenda Caatinga Verde,Crateús,2022-09-03,9,2022,3,Seca,IA Convencional,Senepol,REP-047,Alta Genetics,Cosynch,11,22.4,Juliana Pinto,0.6843,Prenha
BOV-0403,Beleza,Bovino,Brahman,Linhagem F,2018-04-08,4.3,332.1,4,0,,Fazenda Poço Fundo,Ararendá,2022-08-08,8,2022,3,Seca,IATF,Bonsmara,REP-006,CRV Lagoa,Cosynch,109,27.2,Maria Souza,0.7515,Nao_Prenha
BOV-0404,Brisa,Bovino,Nelore,Linhagem G,2019-03-07,3.3,386.2,4,0,,Sítio Mandacaru,Independência,2022-06-28,6,2022,2,Seca,IA Convencional,Senepol,REP-001,Sexing Tech,P4+EB,94,31.0,Marcos Farias,0.8762,Prenha
CAP-0164,Duna,Caprino,Saanen,Linhagem H,2020-07-05,2.4,48.6,5,0,,Fazenda Poço Fundo,Ararendá,2022-11-30,11,2022,4,Chuvosa,IA Convencional,Saanen,REP-057,Sexing Tech,Select Synch,58,19.3,Juliana Pinto,0.5003,Nao_Prenha
BOV-0405,Chuva,Bovino,Sindi,Linhagem C,2021-09-20,2.2,469.7,4,0,,Fazenda Bela Vista,Catunda,2023-11-22,11,2023,4,Chuvosa,IA Convencional,Simmental,REP-039,Grupo Nelore,IATF 7 dias,51,35.5,Juliana Pinto,0.7396,Prenha
BOV-0406,Fada,Bovino,Nelore,Linhagem D,2016-01-26,6.2,520.5,3,1,148,Sítio Boa Sorte,Ipaporanga,2022-03-22,3,2022,1,Chuvosa,IATF,Angus,REP-001,Sexing Tech,Sem protocolo,14,39.1,Maria Souza,0.6615,Prenha
OVI-0235,Linda,Ovino,Bergamácia,Linhagem G,2022-03-25,0.8,44.2,3,0,,Sítio São Francisco,Quiterianópolis,2023-01-09,1,2023,1,Chuvosa,IA Convencional,Santa Inês,REP-057,Próprio,Resynch,54,30.9,Pedro Alves,0.4223,Prenha
BOV-0407,Viola,Bovino,Sindi,Linhagem D,2017-11-17,6.2,564.9,2,1,118,Sítio Três Irmãos,Independência,2024-01-26,1,2024,1,Chuvosa,IA Convencional,Angus,REP-078,Alta Genetics,Cosynch,95,30.0,Pedro Alves,0.6577,Prenha
OVI-0236,Serena,Ovino,Santa Inês,Linhagem G,2020-03-24,1.8,42.5,3,0,,Fazenda Palmeira,Independência,2022-01-17,1,2022,1,Chuvosa,IA Convencional,Ile de France,REP-052,Grupo Nelore,P4+EB,31,33.8,Fernanda Costa,0.6741,Prenha
BOV-0408,Palma,Bovino,Guzerá,Linhagem H,2019-08-07,3.9,468.3,4,1,109,Sítio Mandacaru,Ipaporanga,2023-06-18,6,2023,2,Seca,IA Convencional,Simmental,REP-059,Geneal,Ovsynch,115,30.6,Fernanda Costa,0.8231,Prenha
BOV-0409,Joia,Bovino,Canchim,Linhagem F,2020-12-05,1.7,299.0,4,0,,Fazenda Bela Vista,Crateús,2022-09-05,9,2022,3,Seca,IATF,Angus,REP-024,Alta Genetics,Sem protocolo,61,35.3,Juliana Pinto,0.5627,Nao_Prenha
OVI-0237,Íris,Ovino,Dorper,Linhagem D,2017-02-16,7.3,35.2,3,4,103,Sítio Mandacaru,Catunda,2024-05-24,5,2024,2,Seca,IA Convencional,Ile de France,REP-041,Grupo Nelore,Cosynch,35,37.7,Fernanda Costa,0.63,Prenha
BOV-0410,Palma,Bovino,Girolando,Linhagem C,2021-07-12,1.7,397.9,3,0,,Sítio Mandacaru,Ipaporanga,2023-03-25,3,2023,1,Chuvosa,IA Convencional,Senepol,REP-058,Grupo Nelore,Resynch,78,25.3,Juliana Pinto,0.675,Prenha
BOV-0411,Chuva,Bovino,Canchim,Linhagem B,2018-10-06,5.9,313.8,4,2,100,Fazenda Bela Vista,Crateús,2024-08-17,8,2024,3,Seca,IATF,Bonsmara,REP-018,Insitec,Ovsynch,79,38.9,Ana Lima,0.8211,Prenha
CAP-0165,Serena,Caprino,Saanen,Linhagem G,2022-02-22,0.9,60.7,3,0,,Fazenda Palmeira,Poranga,2023-01-21,1,2023,1,Chuvosa,IA Convencional,Anglo Nubiano,REP-045,Próprio,Select Synch,82,35.8,Marcos Farias,0.4721,Nao_Prenha
OVI-0238,Duna,Ovino,Bergamácia,Linhagem F,2018-01-26,5.3,49.0,2,0,,Sítio Três Irmãos,Poranga,2023-04-30,4,2023,2,Chuvosa,IA Convencional,Ile de France,REP-015,Geneal,P4+BE+PGF,30,18.4,Ana Lima,0.305,Nao_Prenha
CAP-0166,Nuvem,Caprino,Anglo Nubiana,Linhagem D,2022-05-25,0.1,51.8,3,0,,Fazenda Caatinga Verde,Catunda,2022-07-11,7,2022,3,Seca,IA Convencional,Boer,REP-008,Grupo Nelore,Resynch,89,18.5,Ana Lima,0.7457,Nao_Prenha
BOV-0412,Sara,Bovino,Girolando,Linhagem B,2017-01-15,5.6,294.5,3,1,89,Fazenda Bela Vista,Crateús,2022-08-24,8,2022,3,Seca,IA Convencional,Gir,REP-078,Insitec,Resynch,31,21.5,Roberto Neto,0.4555,Prenha
BOV-0413,Brisa,Bovino,Nelore,Linhagem D,2017-06-14,5.6,465.3,2,1,205,Sítio São Francisco,Poranga,2023-01-06,1,2023,1,Chuvosa,IATF,Nelore,REP-005,Sexing Tech,Cosynch,89,34.3,Luciana Reis,0.7288,Prenha
OVI-0239,Palma,Ovino,Santa Inês,Linhagem A,2019-05-19,5.5,64.9,3,0,,Fazenda Bela Vista,Monsenhor Tabosa,2024-12-02,12,2024,4,Chuvosa,IATF,Dorper,REP-074,Próprio,Select Synch,16,24.3,Roberto Neto,0.4789,Nao_Prenha
BOV-0414,Terra,Bovino,Nelore,Linhagem F,2020-03-18,2.5,527.0,3,1,209,Sítio Mandacaru,Poranga,2022-09-21,9,2022,3,Seca,IA Convencional,Senepol,REP-017,Insitec,Cosynch,97,26.4,João Silva,0.9386,Prenha
BOV-0415,Graça,Bovino,Tabapuã,Linhagem A,2019-02-02,4.0,444.9,4,1,187,Sítio Três Irmãos,Independência,2023-01-26,1,2023,1,Chuvosa,IATF,Brahman,REP-019,Geneal,IATF 7 dias,102,38.3,João Silva,0.8325,Prenha
BOV-0416,Íris,Bovino,Canchim,Sem registro,2021-05-17,1.9,298.1,4,0,,Sítio Mandacaru,Crateús,2023-04-18,4,2023,2,Chuvosa,IA Convencional,Brahman,REP-030,Alta Genetics,P4+BE+PGF,61,33.8,Roberto Neto,0.5292,Nao_Prenha
BOV-0417,Beleza,Bovino,Nelore,Linhagem G,2018-12-05,4.0,490.4,5,0,,Fazenda Poço Fundo,Ararendá,2022-11-21,11,2022,4,Chuvosa,IA Convencional,Angus,REP-048,Geneal,Sem protocolo,36,19.3,Juliana Pinto,0.5426,Nao_Prenha
BOV-0418,Duna,Bovino,Tabapuã,Linhagem A,2020-03-03,3.4,331.7,3,1,84,Fazenda Boa Esperança,Ipaporanga,2023-08-07,8,2023,3,Seca,IA Convencional,Senepol,REP-072,CRV Lagoa,P4+BE+PGF,22,36.4,Luciana Reis,0.4976,Prenha
BOV-0419,Jade,Bovino,Gir,Linhagem B,2022-03-18,1.1,399.6,4,0,,Fazenda Boa Esperança,Catunda,2023-04-16,4,2023,2,Chuvosa,IATF,Gir,REP-047,Geneal,Select Synch,67,21.6,João Silva,0.7025,Prenha
BOV-0420,Brisa,Bovino,Canchim,Linhagem F,2019-11-04,2.5,338.6,2,1,82,Fazenda Boa Esperança,Nova Russas,2022-05-05,5,2022,2,Seca,IATF,Nelore,REP-068,Sexing Tech,GnRH+PGF2α,36,19.2,Fernanda Costa,0.5121,Prenha
OVI-0240,Estrela,Ovino,Morada Nova,Linhagem B,2016-03-12,8.2,54.9,4,2,258,Fazenda Boa Esperança,Tamboril,2024-06-10,6,2024,2,Seca,IATF,Texel,REP-072,CRV Lagoa,Resynch,59,33.5,Carlos Melo,0.9554,Prenha
OVI-0241,Lua,Ovino,Texel,Linhagem C,2020-07-06,2.4,68.0,5,0,,Fazenda Palmeira,Tamboril,2022-11-17,11,2022,4,Chuvosa,IA Convencional,Texel,REP-061,CRV Lagoa,GnRH+PGF2α,110,21.3,Juliana Pinto,0.5868,Prenha
BOV-0421,Chuva,Bovino,Gir,Linhagem B,2016-04-12,6.1,414.1,4,3,93,Fazenda Palmeira,Catunda,2022-05-19,5,2022,2,Seca,IA Convencional,Nelore,REP-073,Insitec,Cosynch,37,18.8,Juliana Pinto,0.8939,Prenha
BOV-0422,Flor,Bovino,Nelore,Linhagem G,2019-07-21,3.4,463.2,4,1,284,Sítio Três Irmãos,Tamboril,2022-12-19,12,2022,4,Chuvosa,IATF,Brahman,REP-076,Geneal,Cosynch,55,35.2,Luciana Reis,0.9391,Prenha
BOV-0423,Jade,Bovino,Girolando,Linhagem C,2020-04-13,2.3,425.5,5,0,,Sítio Boa Sorte,Quiterianópolis,2022-07-23,7,2022,3,Seca,IATF,Angus,REP-027,Próprio,Ovsynch,66,30.6,Ana Lima,0.7548,Prenha
OVI-0242,Dalila,Ovino,Santa Inês,Linhagem B,2021-01-01,1.1,39.1,4,0,,Fazenda Palmeira,Independência,2022-01-31,1,2022,1,Chuvosa,IA Convencional,Texel,REP-012,Geneal,Resynch,8,22.7,Marcos Farias,0.4998,Nao_Prenha
OVI-0243,Rosa,Ovino,Morada Nova,Linhagem E,2017-01-24,5.4,61.4,4,3,105,Fazenda Palmeira,Poranga,2022-06-21,6,2022,2,Seca,IA Convencional,Texel,REP-066,CRV Lagoa,Select Synch,119,20.5,João Silva,0.7482,Nao_Prenha
CAP-0167,Rosa,Caprino,Saanen,Linhagem G,2019-05-30,5.6,56.0,4,2,297,Fazenda Palmeira,Monsenhor Tabosa,2024-12-31,12,2024,4,Chuvosa,IATF,Boer,REP-002,Grupo Nelore,Resynch,70,34.2,Juliana Pinto,0.8106,Prenha
BOV-0424,Beleza,Bovino,Girolando,Linhagem E,2021-04-22,1.2,336.7,4,0,,Sítio Riacho Seco,Poranga,2022-07-11,7,2022,3,Seca,IA Convencional,Senepol,REP-022,Grupo Nelore,Select Synch,81,26.9,Pedro Alves,0.5443,Nao_Prenha
OVI-0244,Palma,Ovino,Bergamácia,Sem registro,2020-05-25,4.3,43.5,4,0,,Sítio Três Irmãos,Monsenhor Tabosa,2024-09-04,9,2024,3,Seca,IA Convencional,Santa Inês,REP-006,Geneal,P4+BE+PGF,96,20.6,Juliana Pinto,0.5281,Nao_Prenha
OVI-0245,Orquídea,Ovino,Dorper,Sem registro,2019-09-27,4.4,65.5,4,2,233,Fazenda Caatinga Verde,Poranga,2024-02-12,2,2024,1,Chuvosa,IA Convencional,Santa Inês,REP-050,Grupo Nelore,P4+BE+PGF,28,24.4,Juliana Pinto,0.8567,Prenha
CAP-0168,Linda,Caprino,Boer,Linhagem D,2016-04-14,7.2,39.6,2,0,,Fazenda Bela Vista,Monsenhor Tabosa,2023-06-29,6,2023,2,Seca,IA Convencional,Alpino,REP-053,Sexing Tech,Ovsynch,24,30.3,Roberto Neto,0.371,Nao_Prenha
OVI-0246,Sofia,Ovino,Somalis,Linhagem B,2021-12-29,2.3,41.8,2,0,,Fazenda Palmeira,Ararendá,2024-03-30,3,2024,1,Chuvosa,IA Convencional,Ile de France,REP-055,CRV Lagoa,Ovsynch,22,39.7,Luciana Reis,0.2603,Prenha
BOV-0425,Dalila,Bovino,Girolando,Linhagem A,2018-10-13,5.2,541.9,4,0,,Fazenda Bela Vista,Tamboril,2024-01-03,1,2024,1,Chuvosa,IA Convencional,Senepol,REP-033,Sexing Tech,Sem protocolo,34,22.7,João Silva,0.7873,Nao_Prenha
BOV-0426,Íris,Bovino,Sindi,Sem registro,2020-01-15,3.5,323.4,2,0,,Fazenda Caatinga Verde,Crateús,2023-07-25,7,2023,3,Seca,IA Convencional,Gir,REP-052,Insitec,IATF 7 dias,59,25.0,Ana Lima,0.4651,Nao_Prenha
OVI-0247,Flor,Ovino,Bergamácia,Linhagem B,2021-10-13,0.9,57.6,4,0,,Fazenda Palmeira,Independência,2022-09-17,9,2022,3,Seca,IA Convencional,Texel,REP-035,CRV Lagoa,Resynch,74,29.9,Roberto Neto,0.5021,Nao_Prenha
CAP-0169,Beleza,Caprino,Canindé,Linhagem H,2018-01-26,6.1,63.0,4,4,157,Sítio Riacho Seco,Nova Russas,2024-03-18,3,2024,1,Chuvosa,IA Convencional,Toggenburg,REP-049,Grupo Nelore,Select Synch,94,39.5,Juliana Pinto,0.8398,Prenha
CAP-0170,Beleza,Caprino,Toggenburg,Linhagem F,2019-10-25,3.6,32.1,4,2,122,Fazenda Poço Fundo,Crateús,2023-06-19,6,2023,2,Seca,IA Convencional,Anglo Nubiano,REP-015,CRV Lagoa,Cosynch,12,36.6,Fernanda Costa,0.5467,Prenha
CAP-0171,Cida,Caprino,Saanen,Sem registro,2022-03-24,2.0,39.6,3,0,,Sítio Mandacaru,Crateús,2024-03-19,3,2024,1,Chuvosa,IA Convencional,Toggenburg,REP-063,CRV Lagoa,Sem protocolo,17,29.3,Fernanda Costa,0.3659,Prenha
OVI-0248,Amora,Ovino,Somalis,Sem registro,2017-07-10,6.2,42.8,2,3,222,Fazenda Poço Fundo,Ararendá,2023-09-04,9,2023,3,Seca,IATF,Ile de France,REP-007,Sexing Tech,P4+BE+PGF,92,37.0,Juliana Pinto,0.4894,Nao_Prenha
BOV-0427,Linda,Bovino,Canchim,Sem registro,2020-01-31,4.7,441.3,1,3,187,Sítio Mandacaru,Crateús,2024-09-30,9,2024,3,Seca,IATF,Brahman,REP-017,Alta Genetics,Select Synch,103,25.0,Ana Lima,0.6985,Prenha
BOV-0428,Glória,Bovino,Tabapuã,Linhagem C,2017-06-19,5.6,490.2,2,3,201,Fazenda Poço Fundo,Independência,2023-01-13,1,2023,1,Chuvosa,IATF,Brahman,REP-016,Alta Genetics,P4+EB,82,31.4,João Silva,0.8148,Prenha
BOV-0429,Rita,Bovino,Tabapuã,Linhagem H,2021-04-25,2.4,509.1,4,0,,Sítio Três Irmãos,Monsenhor Tabosa,2023-09-29,9,2023,3,Seca,IATF,Angus,REP-033,Grupo Nelore,GnRH+PGF2α,8,20.3,Carlos Melo,0.6736,Prenha
CAP-0172,Mimosa,Caprino,Anglo Nubiana,Linhagem F,2022-01-07,0.1,49.8,5,0,,Sítio Três Irmãos,Independência,2022-01-31,1,2022,1,Chuvosa,IATF,Toggenburg,REP-057,Insitec,Cosynch,96,28.9,Pedro Alves,0.7862,Prenha
OVI-0249,Rosa,Ovino,Santa Inês,Linhagem F,2017-11-03,6.5,63.4,5,0,,Sítio São Francisco,Quiterianópolis,2024-05-20,5,2024,2,Seca,IATF,Dorper,REP-076,Próprio,Sem protocolo,31,29.6,Luciana Reis,0.7132,Nao_Prenha
OVI-0250,Palma,Ovino,Bergamácia,Linhagem F,2022-03-19,1.8,47.8,3,0,,Sítio Boa Sorte,Nova Russas,2023-12-19,12,2023,4,Chuvosa,IATF,Dorper,REP-035,CRV Lagoa,Select Synch,44,20.8,Ana Lima,0.6562,Prenha
BOV-0430,Palma,Bovino,Brahman,Linhagem B,2019-10-18,3.0,544.0,2,0,,Sítio Mandacaru,Ararendá,2022-10-26,10,2022,4,Seca,IA Convencional,Senepol,REP-058,Geneal,Select Synch,24,38.6,Carlos Melo,0.2927,Nao_Prenha
BOV-0431,Terra,Bovino,Girolando,Linhagem A,2017-11-12,6.9,337.5,5,4,224,Fazenda Boa Esperança,Catunda,2024-09-29,9,2024,3,Seca,IA Convencional,Nelore,REP-009,Grupo Nelore,Sem protocolo,92,21.7,Luciana Reis,0.841,Prenha
OVI-0251,Lua,Ovino,Somalis,Linhagem B,2016-05-15,7.8,46.0,4,1,166,Fazenda Boa Esperança,Crateús,2024-03-02,3,2024,1,Chuvosa,IA Convencional,Dorper,REP-066,CRV Lagoa,IATF 7 dias,84,37.7,Ana Lima,0.708,Prenha
OVI-0252,Viola,Ovino,Dorper,Linhagem B,2016-10-01,7.6,44.0,3,5,214,Fazenda Palmeira,Monsenhor Tabosa,2024-05-20,5,2024,2,Seca,IA Convencional,Dorper,REP-061,Grupo Nelore,Cosynch,38,23.8,Marcos Farias,0.5367,Prenha
OVI-0253,Beleza,Ovino,Morada Nova,Linhagem H,2018-09-13,4.0,51.6,4,2,160,Sítio Mandacaru,Quiterianópolis,2022-09-10,9,2022,3,Seca,IA Convencional,Ile de France,REP-066,Insitec,Sem protocolo,116,29.9,Juliana Pinto,0.8669,Nao_Prenha
OVI-0254,Serena,Ovino,Texel,Linhagem B,2019-06-07,4.3,62.2,5,0,,Sítio São Francisco,Crateús,2023-10-07,10,2023,4,Seca,IATF,Ile de France,REP-077,Grupo Nelore,P4+BE+PGF,40,36.5,Carlos Melo,0.4724,Prenha
BOV-0432,Orquídea,Bovino,Brahman,Linhagem D,2021-01-15,1.9,450.4,2,0,,Fazenda Bela Vista,Poranga,2022-11-30,11,2022,4,Chuvosa,IA Convencional,Angus,REP-023,Grupo Nelore,P4+BE+PGF,87,32.5,João Silva,0.5399,Nao_Prenha
OVI-0255,Nuvem,Ovino,Santa Inês,Sem registro,2017-11-18,4.9,67.1,1,1,119,Sítio Riacho Seco,Quiterianópolis,2022-10-26,10,2022,4,Seca,IA Convencional,Santa Inês,REP-015,CRV Lagoa,P4+BE+PGF,118,18.0,Marcos Farias,0.3794,Nao_Prenha
OVI-0256,Rita,Ovino,Santa Inês,Linhagem F,2020-05-01,2.4,35.6,3,0,,Fazenda Palmeira,Nova Russas,2022-09-07,9,2022,3,Seca,IA Convencional,Ile de France,REP-032,Próprio,Cosynch,54,35.5,João Silva,0.6165,Prenha
